customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits
55245,51,Married,Self-Employed,Lahore,5,722699,Thick File,20888013.490262978,2332798.80995357,2605975.6142770704
27461,59,Single,Pensioner,Karachi,1,236529,Thin File,2706454.859002944,481441.41,686333.24
40057,61,Married,Salaried,Rawalpindi,6,176387,No Credit History,0.0,1651650.0,567490.69
54378,31,Single,Self-Employed,Islamabad,1,662565,Thick File,21884172.72529623,1498448.4481820513,1839481.7093760609
36193,49,Married,Salaried,Faisalabad,3,503730,Thin File,25675907.439560182,4165576.27,1048254.56
42014,44,Married,Salaried,Karachi,3,2528734,Thick File,110618256.18884803,22781487.33,7147693.75
6837,30,Single,Salaried,Faisalabad,5,308150,Thin File,1373318.3385851,2827245.33,969584.49
66314,50,Single,Salaried,Rawalpindi,1,128553,No Credit History,0.0,1119674.6381201693,370367.825185453
26408,59,Married,Salaried,Karachi,5,407780,Thin File,7304055.463351832,3807349.96,982981.37
60726,52,Married,Salaried,Rawalpindi,3,758173,Thick File,24869995.79445969,7362440.226908205,2074273.6045540108
19827,25,Single,Self-Employed,Faisalabad,1,270075,Thin File,4148839.143803733,925581.71,849208.2999999999
55263,43,Married,Salaried,Karachi,3,644636,Thin File,22892281.18101979,6106151.9045929,1802236.0497486084
79160,42,Single,Salaried,Karachi,6,733252,Thick File,34256735.13978536,6540299.534325188,1990590.5201863544
44956,65,Married,Salaried,Faisalabad,5,166051,No Credit History,0.0,1315175.66,515306.77
11230,44,Married,Pensioner,Rawalpindi,4,320767,No Credit History,0.0,860016.06,1100874.55
43181,56,Married,Salaried,Lahore,3,650943,Thin File,36084912.31160243,5697548.02,1258002.5699999998
5779,22,Single,Salaried,Islamabad,1,92406,No Credit History,0.0,844264.42,251414.68
17,27,Single,Salaried,Islamabad,1,2881931,Thin File,70306966.22904357,25182570.32,8145513.79
1250,28,Single,Self-Employed,Lahore,1,85946,No Credit History,0.0,256882.8,172708.09
57502,37,Single,Salaried,Lahore,3,2529953,Thin File,105619659.79913668,25161048.75617397,7935602.465720651
27620,27,Married,Self-Employed,Rawalpindi,1,158185,No Credit History,0.0,472750.33,297351.34
32224,37,Married,Salaried,Islamabad,1,412801,Thin File,2179633.077034133,3653428.29,1470143.1
52630,25,Married,Salaried,Karachi,2,1367361,Thick File,26816039.54463146,11782155.938473526,4903305.129953594
52520,36,Single,Self-Employed,Islamabad,1,727057,Thick File,10341445.202535467,1967630.894546545,1991172.170779804
55535,51,Married,Self-Employed,Faisalabad,1,408584,Thin File,7003272.631586094,1164004.8419569635,1472932.070055443
33561,22,Single,Salaried,Islamabad,1,128509,No Credit History,0.0,1169090.09,261295.59
60155,50,Single,Self-Employed,Karachi,2,680764,Thick File,9718911.92466716,2139765.3802825287,1866733.7712608003
17949,26,Single,Salaried,Karachi,6,204655,Thin File,3060143.492527292,1722861.71,602374.65
53337,59,Married,Pensioner,Karachi,5,256096,Thin File,3087556.8004414374,779360.1553596242,854217.7070539078
24663,28,Single,Salaried,Islamabad,1,245164,Thin File,2589753.8230446754,2195476.66,694823.5
28884,50,Single,Self-Employed,Lahore,5,307459,Thin File,2349355.1444350914,720172.1,669158.29
8607,30,Married,Salaried,Islamabad,1,337230,No Credit History,0.0,2949989.49,1324831.3199999998
39507,65,Married,Pensioner,Karachi,3,103194,No Credit History,0.0,270319.51,322796.58
68591,34,Married,Salaried,Karachi,1,700783,Thin File,39588585.50693111,6279260.807706726,2247218.4626128213
62672,63,Married,Salaried,Karachi,2,154115,No Credit History,0.0,1349369.8460946002,528967.4542121913
6516,65,Married,Pensioner,Karachi,6,169119,No Credit History,0.0,449118.43,452778.24
66007,52,Married,Salaried,Karachi,3,151905,No Credit History,0.0,1226582.9166585505,384911.16940496536
42621,64,Married,Salaried,Karachi,4,157341,No Credit History,0.0,1704359.63,363451.42
49841,64,Single,Salaried,Karachi,1,139346,No Credit History,0.0,1129361.0,388344.43000000005
48685,62,Married,Salaried,Islamabad,3,191708,No Credit History,0.0,1404989.89,598425.55
35618,48,Single,Salaried,Faisalabad,3,517047,Thick File,21564179.87923489,4388826.35,1172098.03
13709,34,Single,Salaried,Islamabad,1,371056,Thin File,1864891.910293159,3594334.46,1137530.35
40484,37,Single,Self-Employed,Islamabad,1,501936,Thick File,3088777.0204899884,1810964.39,1206782.98
28128,42,Single,Salaried,Karachi,6,336110,No Credit History,0.0,3033746.72,820299.23
17397,22,Single,Salaried,Karachi,1,103565,No Credit History,0.0,988236.1,263360.27
70929,58,Married,Self-Employed,Lahore,4,590568,Thick File,27038557.36742936,2194696.8983328785,1846057.649204344
8817,23,Single,Self-Employed,Karachi,1,86744,No Credit History,0.0,305600.47,254628.36
13760,41,Single,Salaried,Islamabad,5,648190,Thick File,4864201.998905282,6313249.83,2109441.15
14265,40,Single,Salaried,Karachi,1,278874,Thin File,2523016.249817598,2768311.76,570477.94
82898,52,Married,Salaried,Karachi,2,543643,Thin File,25365153.85981332,5259659.627904468,1789848.4964311845
27354,32,Single,Self-Employed,Karachi,4,749195,Thick File,8713291.634394158,2332878.46,2362418.35
18735,22,Single,Salaried,Karachi,1,96760,No Credit History,0.0,896543.4099999999,308522.14
56666,46,Married,Salaried,Faisalabad,2,568395,Thin File,24649735.021951605,5063187.339774486,1583722.121113176
7665,50,Single,Pensioner,Karachi,1,520411,Thick File,3319373.7294216035,1066123.93,1558800.78
231,28,Married,Salaried,Lahore,4,1652590,Thick File,90902976.9587268,14065021.0,4667839.89
37022,28,Single,Salaried,Faisalabad,1,63011,No Credit History,0.0,505179.78,178992.33
51699,53,Married,Self-Employed,Lahore,4,726345,Thick File,5183242.078368165,2199687.053888966,2035820.4009731
40595,48,Single,Salaried,Karachi,1,606409,Thin File,15418110.039487742,6025986.96,2084715.71
66758,26,Single,Salaried,Rawalpindi,1,136150,No Credit History,0.0,1298309.9120059726,473675.9978594793
71973,37,Married,Salaried,Karachi,1,595848,Thin File,28036834.02111988,5728165.822541943,1755578.1999314553
63413,59,Married,Salaried,Faisalabad,4,115689,No Credit History,0.0,1082423.1354313756,327852.67023142724
15557,61,Single,Salaried,Karachi,5,153507,No Credit History,0.0,1272533.13,417811.58
71544,43,Single,Self-Employed,Islamabad,3,575923,Thin File,20638324.3958039,1254572.2817534646,1308608.029510353
72618,26,Married,Salaried,Karachi,1,2892777,Thick File,165242004.25391445,26151010.430095248,10057129.969259135
1354,44,Married,Salaried,Karachi,2,1305475,Thick File,18638027.59110306,12618138.14,4755615.18
55968,31,Single,Self-Employed,Karachi,1,603511,Thick File,18153857.87988308,1808204.49143874,1052655.5060050052
39603,42,Single,Salaried,Karachi,1,251525,No Credit History,0.0,1926579.92,573631.05
29133,33,Single,Salaried,Faisalabad,1,781333,Thin File,8552174.132646115,7644400.51,1892566.75
48065,28,Single,Salaried,Karachi,1,164445,No Credit History,0.0,1381900.09,401149.31
66675,54,Married,Salaried,Karachi,3,426173,No Credit History,0.0,3631612.629155925,1322418.5863863674
71756,54,Married,Salaried,Faisalabad,1,702607,Thin File,37876600.52823047,5482122.774948809,2041509.9307753856
57818,55,Single,Salaried,Karachi,1,758782,Thick File,13170001.875412185,6276459.013311452,2560775.08982373
32391,28,Married,Salaried,Lahore,3,132833,No Credit History,0.0,1126142.19,400145.01
60072,42,Single,Salaried,Rawalpindi,2,599266,Thin File,12591204.063873146,5187282.463056345,2158055.834956463
17372,27,Married,Salaried,Karachi,5,208736,Thin File,1344275.03585553,2141076.19,540777.31
1099,39,Single,Salaried,Karachi,1,1886936,Thick File,74946042.776505,15511791.1,5399556.26
53347,47,Single,Salaried,Karachi,1,2927693,Thin File,108710104.0674652,25960023.204605583,6357375.410261079
2711,49,Single,Salaried,Islamabad,1,161842,No Credit History,0.0,1536003.75,387108.77
55427,43,Single,Self-Employed,Karachi,4,347009,Thin File,2538660.03319008,642001.064887182,759683.2531306506
51364,33,Single,Salaried,Karachi,1,1886388,Thick File,80537164.78955674,16607006.570228592,5617363.038470374
39230,28,Single,Salaried,Faisalabad,1,64916,No Credit History,0.0,582343.55,202125.91
36909,63,Married,Salaried,Lahore,5,65386,No Credit History,0.0,603563.34,198401.81
2761,25,Single,Salaried,Faisalabad,1,104318,No Credit History,0.0,908810.58,267539.31
35146,32,Single,Salaried,Faisalabad,5,786449,Thin File,39650492.72776114,6409724.19,2501302.64
17825,22,Single,Salaried,Karachi,3,78821,No Credit History,0.0,763792.41,237595.27
55360,45,Married,Self-Employed,Lahore,2,311813,Thin File,3994643.548391733,828626.5056807747,709548.6962275571
63679,22,Single,Salaried,Islamabad,1,194999,No Credit History,0.0,1807192.3208380712,617310.8925170779
24402,26,Single,Salaried,Karachi,1,205783,Thin File,2115578.4377254867,1652072.67,508938.94
16677,62,Single,Salaried,Faisalabad,1,56880,No Credit History,0.0,494214.05,195458.33
80710,36,Married,Self-Employed,Karachi,5,693628,Thick File,32033307.51303239,2860571.7058450724,1993454.0991592624
25796,32,Married,Self-Employed,Rawalpindi,4,603861,Thick File,35302364.083027296,1461154.03,1757484.14
4126,61,Single,Salaried,Karachi,2,100906,No Credit History,0.0,862355.46,265678.15
57293,29,Single,Salaried,Karachi,1,2960914,Thick File,90199778.9388168,26766834.59593958,7604984.759029798
72257,43,Single,Salaried,Karachi,4,1120710,Thin File,65827217.96486639,9876249.466961397,2824888.922282864
26429,44,Single,Salaried,Lahore,2,539169,Thick File,6158570.422069161,4671517.7,1884830.77
73420,35,Single,Salaried,Karachi,1,919844,Thick File,51523069.78703532,7777727.408860446,2788057.4131897544
43338,63,Married,Self-Employed,Faisalabad,4,193202,No Credit History,0.0,492954.21,569933.28
5410,23,Single,Salaried,Lahore,1,184854,No Credit History,0.0,1598005.9,762853.0599999999
68628,42,Single,Salaried,Islamabad,2,2368613,Thick File,121655552.12485772,22267728.2152256,5159385.113238241
39522,65,Married,Salaried,Faisalabad,3,130544,No Credit History,0.0,1146677.93,423731.14
67411,51,Single,Salaried,Karachi,2,133053,No Credit History,0.0,1079964.0062957702,310500.50780079723
60953,55,Married,Salaried,Lahore,2,725960,Thick File,17454956.12822551,6564328.323268777,1967589.364201072
48508,25,Single,Self-Employed,Islamabad,1,174479,No Credit History,0.0,454710.49,690295.54
30989,29,Single,Self-Employed,Faisalabad,3,102385,No Credit History,0.0,353881.32,286919.01
67269,46,Single,Salaried,Karachi,1,174280,No Credit History,0.0,1528386.31123991,426337.337389408
35664,38,Single,Self-Employed,Faisalabad,5,269227,No Credit History,0.0,864349.1699999999,992924.88
23438,55,Married,Self-Employed,Karachi,6,629982,Thick File,35737633.42217734,1260256.23,1839556.93
30944,39,Married,Salaried,Faisalabad,3,589244,Thick File,25876845.29733833,5267659.8,1553029.81
52952,44,Married,Salaried,Rawalpindi,4,656791,Thick File,12643330.070884068,5496341.551314839,1698921.0073063509
66441,25,Single,Salaried,Islamabad,1,196649,No Credit History,0.0,1868647.5666442823,600478.9047877254
4,59,Married,Salaried,Faisalabad,5,465838,Thin File,8059259.705559012,4198036.46,1784696.7
65452,42,Married,Salaried,Karachi,6,70495,No Credit History,0.0,583103.933494109,175920.61331407676
7075,61,Married,Salaried,Faisalabad,2,133337,No Credit History,0.0,1345743.23,336556.67
15764,35,Single,Salaried,Lahore,1,527445,Thick File,5310188.821347353,4999766.78,1709625.1700000002
5357,25,Single,Salaried,Faisalabad,2,139367,No Credit History,0.0,1293777.41,404639.62
62815,62,Married,Salaried,Karachi,3,178958,No Credit History,0.0,1541912.7121217998,491493.78033755854
33931,62,Married,Salaried,Karachi,6,187492,No Credit History,0.0,1600770.95,502607.93
27286,52,Single,Salaried,Islamabad,1,639773,Thin File,37568754.10023742,5609657.37,2072484.17
28800,65,Married,Pensioner,Karachi,5,193344,No Credit History,0.0,381861.27,472983.65
74607,39,Married,Self-Employed,Lahore,2,576265,Thin File,23495784.695520125,2025388.1996036617,1487614.7981223376
16011,22,Single,Salaried,Rawalpindi,1,171410,No Credit History,0.0,1575026.57,389474.19
10377,62,Single,Salaried,Karachi,4,169006,No Credit History,0.0,1862506.32,495196.33
30681,61,Single,Salaried,Rawalpindi,5,190623,No Credit History,0.0,1576928.93,578126.13
72464,34,Single,Salaried,Karachi,2,524598,Thick File,26046357.42308524,5024569.867989607,1223966.4760672958
49603,59,Married,Salaried,Lahore,3,2835199,Thick File,99409043.5669186,25950266.15,7249233.99
57686,49,Single,Self-Employed,Karachi,4,774391,Thick File,12174457.282368775,2199487.461627262,2713478.741001955
84,33,Married,Self-Employed,Karachi,4,572525,Thin File,7523555.604325896,2691572.37,1788513.0
10160,47,Married,Salaried,Rawalpindi,2,501702,Thick File,27105667.09594182,4031118.71,1684028.65
81781,40,Single,Salaried,Islamabad,1,518644,Thin File,27460500.28323524,4955591.757707467,1507570.4647051876
68206,30,Single,Salaried,Karachi,1,1754090,Thick File,80998494.92156994,15601684.88262974,3675818.2797050215
21018,28,Single,Salaried,Lahore,1,299668,Thin File,4374235.709234478,2588819.2800000003,748377.16
26275,28,Single,Salaried,Karachi,3,1234889,Thin File,17235276.98327607,10990486.62,2898488.54
60077,40,Married,Self-Employed,Rawalpindi,2,253428,Thin File,3842456.0555480346,845733.2083971612,722183.1356935811
82127,53,Married,Self-Employed,Faisalabad,3,764340,Thick File,37712651.59099215,1636483.1576637276,2570182.610524147
24107,62,Single,Salaried,Islamabad,5,99067,No Credit History,0.0,801309.4500000001,301249.24
16509,41,Single,Salaried,Karachi,1,1048920,Thick File,62373881.1500334,10170634.93,3555796.84
19109,39,Married,Salaried,Lahore,1,130075,No Credit History,0.0,1210591.37,338432.75
5255,65,Married,Salaried,Rawalpindi,4,136148,No Credit History,0.0,1322652.47,391563.1
66043,24,Single,Salaried,Karachi,1,76705,No Credit History,0.0,713815.5017118551,195278.43668762
3334,51,Single,Salaried,Faisalabad,6,370146,Thin File,6013479.506163808,3207433.61,1311429.23
36232,64,Married,Pensioner,Lahore,5,63196,No Credit History,0.0,164186.69,189081.25
75477,58,Married,Salaried,Islamabad,3,607197,Thick File,28366666.61022405,5769342.405240535,1858813.48465202
2829,27,Single,Salaried,Karachi,1,64387,No Credit History,0.0,548422.18,212939.03
76015,42,Single,Salaried,Lahore,1,1832364,Thin File,96688169.22416297,18176436.70449521,5692107.79449908
33951,56,Married,Salaried,Karachi,3,399989,Thin File,5962101.24763416,3391740.7800000003,1215860.54
58946,42,Married,Salaried,Karachi,3,600719,Thick File,24563779.240378413,5113316.664450311,2029495.1992782224
26037,48,Single,Salaried,Karachi,1,847298,Thin File,42469474.802228734,7644173.55,2213423.76
51050,57,Married,Salaried,Karachi,5,758966,Thick File,31999518.044770587,6828136.2206883365,1624215.741099594
28973,47,Married,Salaried,Karachi,4,2476853,Thick File,28226949.165546924,23726787.75,7206234.59
68916,50,Married,Self-Employed,Lahore,1,640709,Thin File,31354178.129133813,2185781.8257404603,1871739.1648564285
3918,50,Married,Self-Employed,Islamabad,2,213604,Thin File,3390605.754389324,627906.03,788707.2
77115,38,Single,Self-Employed,Lahore,1,553382,Thin File,24248043.973753728,1209938.835687619,1309177.3047926663
56006,25,Single,Self-Employed,Karachi,4,230227,Thin File,4092728.257069625,513238.9455266999,539203.9494477004
62564,55,Single,Salaried,Faisalabad,1,155182,No Credit History,0.0,1306286.1101959068,567413.2131461311
27177,47,Married,Self-Employed,Karachi,3,176687,No Credit History,0.0,674389.9099999999,562967.52
32086,59,Married,Salaried,Faisalabad,1,638625,Thick File,29308387.434310105,6941421.470000001,1562559.4
35903,25,Single,Salaried,Islamabad,1,1717642,Thick File,13716194.236580055,17026651.09,3665352.97
50392,49,Married,Salaried,Karachi,1,791101,Thick File,32666085.218928337,6991455.240606012,2347064.275959317
4376,40,Married,Salaried,Lahore,3,1438489,Thick File,21590494.166791417,12628347.25,3809089.19
76510,50,Single,Self-Employed,Karachi,1,644151,Thick File,34324768.37835748,1723021.0525096287,1913671.067425555
16504,65,Married,Pensioner,Lahore,5,152241,No Credit History,0.0,512931.04,330589.59
1077,40,Married,Salaried,Faisalabad,4,389226,No Credit History,0.0,3661768.85,1023835.15
76103,53,Single,Salaried,Karachi,1,2098573,Thick File,123246506.42617634,19216098.32945888,6410563.607311313
11292,27,Single,Salaried,Islamabad,1,996076,Thick File,21016382.39594308,8042047.01,2634305.3000000003
51664,46,Single,Salaried,Islamabad,1,503271,Thick File,17739050.43362993,4478154.6187713165,1461955.799902724
7216,58,Single,Self-Employed,Karachi,3,798005,Thin File,47500631.63424814,3016999.0300000003,2846251.9
74188,33,Single,Salaried,Rawalpindi,4,564309,Thick File,28666510.485314745,4775067.820723184,1895601.3708094745
81497,40,Single,Salaried,Karachi,4,652056,Thick File,32121861.740797494,5402658.182073276,1341774.1861181625
76231,49,Single,Self-Employed,Karachi,2,604568,Thick File,22900929.01538489,1568305.9365840273,1958921.8239928896
45810,61,Married,Salaried,Karachi,3,114482,No Credit History,0.0,1107163.16,240480.8
67070,26,Single,Salaried,Islamabad,3,196581,No Credit History,0.0,1701862.966054297,559547.7774511102
18043,65,Married,Pensioner,Lahore,4,85391,No Credit History,0.0,255605.5,282276.75
25445,53,Married,Salaried,Lahore,6,2380316,Thick File,39039670.65172275,20037066.1,7709321.32
44318,22,Single,Salaried,Lahore,1,105788,No Credit History,0.0,959614.65,302521.19
21420,54,Single,Self-Employed,Lahore,5,538702,Thick File,11407713.611462874,1724577.89,1119868.47
43225,62,Single,Salaried,Rawalpindi,1,178202,No Credit History,0.0,1499877.19,429707.36
63596,24,Single,Salaried,Lahore,1,87146,No Credit History,0.0,869085.1594109965,217086.7941571893
5451,31,Single,Salaried,Islamabad,2,490555,Thin File,7407959.7033400675,4239407.17,1000401.72
77077,36,Single,Salaried,Lahore,2,1578751,Thick File,93112495.18071271,14626660.177334256,5005017.474876277
74755,35,Single,Salaried,Lahore,3,703594,Thin File,37680137.71162024,6387750.590614117,2584140.0290034134
132,25,Single,Salaried,Karachi,1,268164,No Credit History,0.0,2502235.28,785590.22
62936,49,Married,Salaried,Lahore,3,426449,No Credit History,0.0,4065135.548596147,1319127.9284993545
53785,47,Married,Salaried,Lahore,3,806888,Thin File,31052237.965792336,7013465.164153416,2263684.4162913472
57542,58,Single,Salaried,Karachi,3,514851,Thick File,11565797.57617312,4663355.251018988,1497330.4777592462
49169,48,Single,Salaried,Rawalpindi,1,277379,Thin File,1133102.2628124878,2532167.94,587686.12
70912,37,Single,Salaried,Karachi,1,734308,Thick File,43989428.09164763,5976039.331435049,1780313.7033370766
55204,25,Single,Salaried,Karachi,1,1025020,Thick File,38781998.451812014,9173908.445642168,3205562.490489812
20451,35,Single,Salaried,Lahore,5,737534,Thick File,12679126.17533684,7060576.27,2239361.14
59,23,Single,Self-Employed,Islamabad,1,101214,No Credit History,0.0,250742.29,263481.72
18747,62,Married,Salaried,Karachi,5,84058,No Credit History,0.0,744937.52,200256.11
71450,51,Single,Salaried,Lahore,5,2816004,Thin File,153121642.0650607,24014533.057995025,8255716.913516858
32322,49,Married,Salaried,Lahore,4,2135982,Thick File,91209782.11099122,20151081.7,4698773.07
28342,37,Married,Salaried,Faisalabad,3,546640,Thick File,11075841.942803696,4821035.25,1181489.77
63816,26,Single,Salaried,Islamabad,1,140269,No Credit History,0.0,1270625.3360676975,371568.2430200541
47688,31,Single,Self-Employed,Islamabad,1,394564,Thin File,2403497.0403981186,1147033.23,1111400.14
41167,41,Single,Self-Employed,Karachi,1,211971,Thin File,536007.2863001584,552584.71,568282.22
8239,53,Married,Salaried,Rawalpindi,3,416543,Thin File,2928579.4223087025,3874133.8,1741237.92
6019,65,Married,Pensioner,Lahore,3,105612,No Credit History,0.0,268905.33,325977.68
48937,37,Single,Self-Employed,Karachi,1,362490,Thin File,5267519.563675628,1126639.55,1046801.18
3424,34,Married,Self-Employed,Karachi,5,629656,Thin File,31996394.412821725,1458416.88,2162124.5
77311,44,Single,Self-Employed,Karachi,3,670402,Thick File,36144822.94525016,1764048.7787470813,1858996.50800914
75517,48,Married,Salaried,Faisalabad,3,642667,Thick File,37084777.72120629,6419017.35292093,1974175.083798651
1300,34,Married,Salaried,Karachi,3,599653,Thin File,15108467.817900268,4863744.51,1985588.59
79867,59,Married,Self-Employed,Karachi,4,598249,Thin File,29331137.673424035,2414164.46483177,2020942.905005328
13449,63,Married,Pensioner,Karachi,3,95201,No Credit History,0.0,338366.74,240825.47
63208,56,Married,Salaried,Rawalpindi,2,163413,No Credit History,0.0,1324545.370020634,490280.10150157067
77496,32,Single,Salaried,Islamabad,1,1001659,Thin File,48437145.7830377,9656276.96258071,3266563.985585424
21933,30,Married,Self-Employed,Faisalabad,3,603635,Thick File,25845182.97834052,1958505.03,1278986.7
80727,58,Single,Self-Employed,Karachi,1,549701,Thick File,25510016.35248168,1118439.7144521808,1808080.815706089
11573,39,Single,Salaried,Islamabad,3,325075,Thin File,5256226.52455948,2914010.26,997772.64
74561,59,Married,Salaried,Faisalabad,5,675136,Thin File,32660996.163649064,5558364.216452756,1789517.1531646957
1343,56,Married,Salaried,Karachi,3,648884,Thick File,17470694.23261277,5520552.58,1582192.46
41827,62,Married,Self-Employed,Lahore,5,161803,No Credit History,0.0,426117.58,456156.83
35817,58,Married,Salaried,Lahore,3,339024,Thin File,2302189.3524011746,3035230.5,1043618.85
14674,51,Single,Salaried,Islamabad,1,218502,Thin File,3669438.348913156,1727750.75,712394.75
4885,34,Single,Self-Employed,Karachi,5,312204,Thin File,1087991.9864925274,867546.53,979643.22
61050,22,Single,Salaried,Islamabad,1,88197,No Credit History,0.0,820459.4686959964,277613.1791202896
70751,50,Single,Salaried,Faisalabad,2,747128,Thin File,41754456.73308959,6836805.222682478,2473172.113430026
33511,65,Married,Pensioner,Karachi,3,124019,No Credit History,0.0,282263.18,351202.98
52362,51,Married,Salaried,Faisalabad,1,591626,Thin File,16542676.407281425,5845404.920905798,1451952.2442487315
3006,36,Single,Salaried,Lahore,3,1467196,Thick File,69332728.85904086,13355391.14,3448818.72
78173,41,Single,Salaried,Lahore,2,2131695,Thick File,106588664.3139654,17528468.51506365,6770468.163870767
33003,53,Married,Salaried,Lahore,3,2698079,Thick File,43437616.997577526,25467568.880000003,9396835.92
37094,62,Married,Self-Employed,Lahore,6,171223,No Credit History,0.0,582157.47,425343.74
17873,65,Married,Pensioner,Lahore,6,135184,No Credit History,0.0,445689.87,334923.37
60564,41,Single,Self-Employed,Lahore,3,224006,Thin File,1878512.053976799,658777.3317737618,577133.7273288367
38806,36,Single,Salaried,Karachi,3,180609,No Credit History,0.0,1441455.66,590761.08
20303,27,Married,Salaried,Islamabad,6,1469002,Thick File,75857110.08096643,12978482.24,4065358.6
76850,55,Single,Salaried,Islamabad,2,2229395,Thick File,123979193.98130582,20176421.31559436,7190257.05376351
38073,22,Single,Salaried,Karachi,1,109826,No Credit History,0.0,1027226.51,335895.65
7314,28,Single,Salaried,Rawalpindi,4,168171,No Credit History,0.0,1666119.29,520584.71
45223,51,Married,Self-Employed,Faisalabad,4,385775,Thin File,5281910.45284046,1320533.81,1060258.99
41617,53,Single,Self-Employed,Lahore,3,128853,No Credit History,0.0,401534.97,368312.4
75028,40,Single,Self-Employed,Lahore,2,633997,Thick File,33778046.90440776,3084278.9066714537,2206643.255813289
44120,32,Single,Salaried,Karachi,1,1859822,Thick File,23325323.51970232,17092915.28,6459293.76
2348,28,Single,Self-Employed,Karachi,5,88342,No Credit History,0.0,255793.3,219924.83
25227,60,Married,Pensioner,Karachi,5,251676,Thin File,1205666.951245606,675602.41,545923.91
37491,31,Single,Salaried,Lahore,5,2897526,Thick File,141210228.7402519,25113514.18,9614799.61
45920,58,Married,Pensioner,Karachi,3,495740,Thin File,3644376.715773373,1269592.99,1605133.55
69748,45,Single,Salaried,Karachi,4,596938,Thin File,33937618.94754365,5710088.401572588,2077781.584732728
67709,22,Single,Salaried,Islamabad,1,168203,No Credit History,0.0,1585121.6059136908,412551.09591818193
21191,30,Single,Salaried,Karachi,1,245511,Thin File,3327188.5760859614,2282318.05,744384.78
25749,65,Single,Pensioner,Faisalabad,4,180167,No Credit History,0.0,597171.46,420231.4
63753,24,Single,Salaried,Karachi,1,99286,No Credit History,0.0,870114.4864283301,226382.5660052581
52605,48,Single,Salaried,Lahore,2,2886878,Thick File,62457202.97446919,26454541.12628442,8456773.33500945
51178,32,Married,Salaried,Lahore,1,1117613,Thick File,40578291.086801045,10686270.170931775,3787943.390745856
9511,57,Single,Self-Employed,Lahore,4,148737,No Credit History,0.0,329192.18,347358.09
39936,23,Single,Self-Employed,Faisalabad,1,193701,No Credit History,0.0,514280.19,558048.69
73005,43,Married,Self-Employed,Karachi,3,584704,Thick File,32196814.59806489,1676195.3255338257,1511642.9781636172
15981,26,Single,Salaried,Karachi,1,1753758,Thick File,38648806.68262249,14764129.75,5571995.78
71132,28,Married,Salaried,Karachi,1,965580,Thick File,44297467.00234005,8735467.961482398,2647261.68906978
63082,49,Married,Salaried,Faisalabad,2,141777,No Credit History,0.0,1247100.0667546033,418684.8116446072
39520,63,Married,Salaried,Lahore,4,61110,No Credit History,0.0,594530.82,180404.48
2720,60,Single,Salaried,Islamabad,1,361445,Thin File,6391658.1858477015,3108868.29,824752.92
38057,32,Single,Salaried,Islamabad,1,1064345,Thick File,23256463.6935134,10145327.88,3445914.06
26922,64,Married,Pensioner,Karachi,6,132433,No Credit History,0.0,362090.53,375610.7
41383,64,Married,Pensioner,Lahore,5,127045,No Credit History,0.0,309024.07,349591.4
12989,28,Single,Salaried,Lahore,1,2173663,Thick File,68944329.7989034,18645217.16,8551495.299999999
82047,59,Married,Salaried,Faisalabad,1,725716,Thick File,34700521.36869755,6821224.482120225,2555173.721252149
77193,60,Married,Self-Employed,Karachi,4,580863,Thin File,28635524.25329893,1697821.066618085,2196158.6815124704
25795,23,Single,Salaried,Karachi,1,106109,No Credit History,0.0,943784.78,280072.26
21093,57,Married,Salaried,Lahore,4,284405,Thin File,3799117.380226893,2295176.68,882047.94
52372,54,Married,Self-Employed,Karachi,3,583668,Thick File,14091637.871994738,1962107.611369008,1335835.6070384646
50649,40,Single,Salaried,Karachi,2,1428000,Thick File,55416383.87279228,12769997.292141156,4801582.413378706
67108,56,Married,Salaried,Rawalpindi,3,165192,No Credit History,0.0,1482554.6996902816,491798.7223049455
49617,28,Single,Salaried,Karachi,1,2313325,Thick File,95495026.1693021,20543759.63,5699557.63
62740,60,Single,Salaried,Lahore,2,169546,No Credit History,0.0,1435988.031716415,564467.7259950576
39168,65,Married,Salaried,Lahore,3,107125,No Credit History,0.0,1004746.11,309207.05
82991,59,Married,Salaried,Karachi,1,594655,Thin File,28681543.227339417,5311155.081259487,1352626.009588983
43586,22,Single,Salaried,Rawalpindi,1,197220,No Credit History,0.0,1793988.89,760963.4
19100,41,Married,Salaried,Rawalpindi,6,370280,Thin File,1118071.091345307,3110754.98,1020906.61
19492,47,Single,Salaried,Rawalpindi,6,152287,No Credit History,0.0,1284548.12,351131.81
31007,22,Single,Salaried,Karachi,1,155848,No Credit History,0.0,1397429.0699999998,353232.17
496,36,Married,Salaried,Karachi,3,381342,Thin File,5875933.243840354,2897968.76,1093526.69
62651,27,Single,Salaried,Karachi,1,131818,No Credit History,0.0,1168985.7035323223,414343.2478445416
47382,59,Married,Pensioner,Lahore,5,572630,Thin File,17791469.31026787,2136100.17,1759815.18
65004,30,Single,Salaried,Faisalabad,2,288881,No Credit History,0.0,2669003.461242536,756373.2855448665
38178,36,Single,Salaried,Karachi,5,1479803,Thick File,24939591.69819009,12658591.55,3637005.15
36681,27,Single,Salaried,Karachi,1,250690,No Credit History,0.0,2218013.17,711021.4099999999
35829,33,Single,Salaried,Lahore,1,683408,Thick File,29869524.99742524,6557403.279999999,1960234.02
